id,run_id,pedestrianId,targetId,reachTime-PID12
0,0,168,111,103.2000000000004
0,0,169,111,102.40000000000038
0,0,170,111,103.6000000000004
0,0,171,111,97.2000000000003
0,0,172,111,93.20000000000024
0,0,173,111,105.60000000000042
0,0,174,111,107.20000000000044
0,0,175,111,96.00000000000028
0,0,176,111,106.40000000000045
0,0,177,111,99.20000000000032
0,0,178,111,104.4000000000004
0,0,179,111,104.8000000000004
0,0,180,111,122.40000000000066
0,0,181,111,133.60000000000082
0,0,182,111,131.6000000000008
0,0,183,111,99.20000000000032
0,0,184,111,96.8000000000003
0,0,185,111,93.60000000000024
0,0,186,111,95.60000000000028
0,0,187,111,139.2000000000009
0,0,188,111,118.4000000000006
0,0,189,111,96.40000000000028
0,0,190,111,118.8000000000006
0,0,191,111,128.00000000000074
0,0,192,111,104.8000000000004
0,0,193,111,107.60000000000043
0,0,194,111,108.40000000000046
0,0,195,111,109.60000000000048
0,0,196,111,115.60000000000056
0,0,197,111,122.00000000000064
0,0,198,111,103.6000000000004
0,0,199,111,109.20000000000049
0,0,200,111,116.80000000000058
0,0,201,111,121.20000000000064
0,0,202,111,129.20000000000076
0,0,203,111,107.20000000000044
0,0,204,111,128.00000000000074
0,0,205,111,100.40000000000036
0,0,206,111,150.80000000000106
0,0,207,111,120.40000000000065
0,0,208,111,111.2000000000005
0,0,209,111,148.40000000000103
0,0,210,111,128.00000000000074
0,0,211,111,112.80000000000052
0,0,212,111,113.60000000000052
0,0,213,111,110.40000000000047
0,0,214,111,162.80000000000123
0,0,215,111,126.40000000000072
0,0,216,111,109.60000000000048
0,0,217,111,216.800000000002
0,0,218,111,118.4000000000006
0,0,219,111,119.2000000000006
0,0,220,111,126.00000000000072
0,0,221,111,139.6000000000009
0,0,222,111,112.00000000000053
0,0,223,111,130.40000000000077
0,0,224,111,112.00000000000053
0,0,225,111,138.4000000000009
0,0,226,111,117.2000000000006
0,0,227,111,116.80000000000058
0,0,228,111,112.80000000000052
0,0,229,111,114.80000000000057
0,0,230,111,108.40000000000046
0,0,231,111,119.2000000000006
0,0,232,111,130.80000000000078
0,0,233,111,171.20000000000135
0,0,234,111,109.20000000000049
0,0,235,111,118.0000000000006
0,0,236,111,126.80000000000072
0,0,237,111,127.20000000000071
0,0,238,111,131.6000000000008
0,0,239,111,122.40000000000066
0,0,240,111,140.80000000000092
0,0,241,111,143.20000000000095
0,0,242,111,116.00000000000055
0,0,243,111,130.00000000000077
0,0,244,111,128.40000000000074
0,0,245,111,119.60000000000062
0,0,246,111,133.2000000000008
0,0,247,111,152.8000000000011
0,0,248,111,136.00000000000085
0,0,249,111,128.80000000000075
0,0,250,111,135.20000000000084
0,0,251,111,124.00000000000068
0,0,252,111,121.60000000000063
0,0,253,111,146.400000000001
0,0,254,111,124.40000000000067
0,0,255,111,146.000000000001
0,0,256,111,111.2000000000005
0,0,257,111,166.40000000000128
0,0,258,111,132.4000000000008
0,0,259,111,181.6000000000015
0,0,260,111,124.8000000000007
0,0,261,111,114.80000000000057
0,0,262,111,136.40000000000086
0,0,263,111,133.2000000000008
0,0,264,111,114.40000000000056
0,0,265,111,124.8000000000007
0,0,266,111,148.00000000000102
0,0,267,111,134.80000000000084
0,0,268,111,136.80000000000086
0,0,269,111,123.20000000000068
0,0,270,111,130.80000000000078
0,0,271,111,143.20000000000095
0,0,272,111,140.80000000000092
0,0,273,111,168.4000000000013
0,0,274,111,142.00000000000094
0,0,275,111,146.800000000001
0,0,276,111,160.8000000000012
0,0,277,111,149.60000000000105
0,0,278,111,131.6000000000008
0,0,279,111,124.40000000000067
0,0,280,111,149.20000000000104
0,0,281,111,137.60000000000088
0,0,282,111,153.6000000000011
0,0,283,111,166.00000000000128
0,0,284,111,140.0000000000009
0,0,285,111,134.00000000000082
0,0,286,111,130.40000000000077
0,0,287,111,137.20000000000087
0,0,288,111,141.60000000000093
0,0,289,111,145.20000000000098
0,0,290,111,120.80000000000064
0,0,291,111,160.4000000000012
0,0,292,111,132.4000000000008
0,0,293,111,135.20000000000084
0,0,294,111,189.2000000000016
0,0,295,111,140.0000000000009
0,0,296,111,223.6000000000021
0,0,297,111,168.80000000000132
0,0,298,111,133.60000000000082
0,0,299,111,146.000000000001
0,0,300,111,149.20000000000104
0,0,301,111,141.20000000000093
0,0,302,111,178.00000000000145
0,0,303,111,147.60000000000102
0,0,304,111,144.00000000000097
0,0,305,111,147.60000000000102
0,0,306,111,154.80000000000112
0,0,307,111,134.40000000000083
0,0,308,111,156.00000000000114
0,0,309,111,129.20000000000076
0,0,310,111,138.4000000000009
0,0,311,111,136.40000000000086
0,0,312,111,142.00000000000094
0,0,313,111,147.200000000001
0,0,314,111,144.40000000000097
0,0,315,111,148.00000000000102
0,0,316,111,144.40000000000097
0,0,317,111,165.20000000000127
0,0,318,111,141.60000000000093
0,0,319,111,193.2000000000017
0,0,320,111,165.60000000000127
0,0,321,111,152.00000000000108
0,0,322,111,152.8000000000011
0,0,323,111,169.60000000000133
0,0,324,111,157.20000000000115
0,0,325,111,162.40000000000123
0,0,326,111,134.80000000000084
0,0,327,111,162.00000000000122
0,0,328,111,167.6000000000013
0,0,329,111,153.6000000000011
0,0,330,111,215.200000000002
0,0,331,111,148.80000000000103
0,0,332,111,188.0000000000016
0,0,333,111,167.2000000000013
0,0,334,111,160.4000000000012
0,0,335,111,143.60000000000096
0,0,336,111,152.00000000000108
0,0,337,111,155.60000000000113
0,0,338,111,159.20000000000118
0,0,339,111,142.40000000000094
0,0,340,111,187.6000000000016
0,0,341,111,184.80000000000155
0,0,342,111,196.0000000000017
0,0,343,111,172.40000000000137
0,0,344,111,247.20000000000243
0,0,345,111,175.60000000000142
0,0,346,111,156.40000000000114
0,0,347,111,163.60000000000124
0,0,348,111,145.20000000000098
0,0,349,111,159.20000000000118
0,0,350,111,157.60000000000116
0,0,351,111,151.20000000000107
0,0,352,111,162.40000000000123
0,0,353,111,154.4000000000011
0,0,354,111,151.20000000000107
0,0,355,111,274.8000000000015
0,0,356,111,279.6000000000012
0,0,357,111,188.4000000000016
0,0,358,111,159.20000000000118
0,0,359,111,175.2000000000014
0,0,360,111,164.40000000000126
0,0,361,111,190.80000000000163
0,0,362,111,158.40000000000117
0,0,363,111,184.00000000000156
0,0,364,111,155.20000000000113
0,0,365,111,157.60000000000116
0,0,366,111,139.2000000000009
0,0,367,111,157.20000000000115
0,0,368,111,173.20000000000138
0,0,369,111,163.60000000000124
0,0,370,111,169.60000000000133
0,0,371,111,150.00000000000105
0,0,372,111,170.80000000000135
0,0,373,111,181.2000000000015
0,0,374,111,176.80000000000143
0,0,375,111,166.00000000000128
0,0,376,111,172.00000000000136
0,0,377,111,169.60000000000133
0,0,378,111,151.60000000000107
0,0,379,111,181.2000000000015
0,0,380,111,172.40000000000137
0,0,381,111,185.6000000000016
0,0,382,111,204.00000000000185
0,0,383,111,160.0000000000012
0,0,384,111,161.2000000000012
0,0,385,111,166.8000000000013
0,0,386,111,170.40000000000134
0,0,387,111,172.80000000000138
0,0,388,111,181.2000000000015
0,0,389,111,179.60000000000147
0,0,390,111,240.80000000000237
0,0,391,111,180.8000000000015
0,0,392,111,176.40000000000143
0,0,393,111,176.00000000000142
0,0,394,111,196.8000000000017
0,0,395,111,158.40000000000117
0,0,396,111,161.60000000000122
0,0,397,111,229.20000000000215
0,0,398,111,188.8000000000016
0,0,399,111,178.00000000000145
0,0,400,111,180.40000000000148
0,0,401,111,163.60000000000124
0,0,402,111,191.60000000000164
0,0,403,111,196.4000000000017
0,0,404,111,179.20000000000147
0,0,405,111,152.40000000000109
0,0,406,111,195.2000000000017
0,0,407,111,172.00000000000136
0,0,408,111,420.3999999999932
0,0,409,111,167.2000000000013
0,0,410,111,170.40000000000134
0,0,411,111,222.00000000000207
0,0,412,111,188.8000000000016
0,0,413,111,168.4000000000013
0,0,414,111,182.80000000000152
0,0,415,111,182.0000000000015
0,0,416,111,173.6000000000014
0,0,417,111,166.40000000000128
0,0,418,111,169.20000000000132
0,0,419,111,176.80000000000143
0,0,420,111,168.0000000000013
0,0,421,111,263.2000000000021
0,0,422,111,174.4000000000014
0,0,423,111,194.00000000000168
0,0,424,111,217.600000000002
0,0,425,111,174.0000000000014
0,0,426,111,184.00000000000156
0,0,427,111,349.59999999999724
0,0,428,111,192.8000000000017
0,0,429,111,164.80000000000126
0,0,430,111,233.20000000000223
0,0,431,111,170.80000000000135
0,0,432,111,191.60000000000164
0,0,433,111,197.60000000000173
0,0,434,111,186.0000000000016
0,0,435,111,190.40000000000165
0,0,436,111,193.60000000000167
0,0,437,111,197.60000000000173
0,0,438,111,177.60000000000144
0,0,439,111,300.00000000000006
0,0,440,111,187.6000000000016
0,0,441,111,201.20000000000175
0,0,442,111,182.0000000000015
0,0,443,111,220.00000000000205
0,0,444,111,174.4000000000014
0,0,445,111,178.40000000000146
0,0,446,111,189.6000000000016
0,0,447,111,202.8000000000018
0,0,448,111,209.6000000000019
0,0,449,111,208.8000000000019
0,0,450,111,208.00000000000188
0,0,451,111,inf
0,0,452,111,199.20000000000172
0,0,453,111,187.2000000000016
0,0,454,111,181.6000000000015
0,0,455,111,219.60000000000204
0,0,456,111,185.6000000000016
0,0,457,111,177.60000000000144
0,0,458,111,206.00000000000185
0,0,459,111,204.00000000000185
0,0,460,111,277.60000000000133
0,0,461,111,200.80000000000177
0,0,462,111,203.6000000000018
0,0,463,111,186.8000000000016
0,0,464,111,201.20000000000175
0,0,465,111,481.5999999999897
0,0,466,111,216.000000000002
0,0,467,111,199.60000000000176
0,0,468,111,192.40000000000165
0,0,469,111,182.4000000000015
0,0,470,111,194.8000000000017
0,0,471,111,184.40000000000157
0,0,472,111,231.2000000000022
0,0,473,111,206.00000000000185
0,0,474,111,206.80000000000183
0,0,475,111,198.80000000000172
0,0,476,111,173.20000000000138
0,0,477,111,190.80000000000163
0,0,478,111,244.4000000000024
0,0,479,111,213.20000000000195
0,0,480,111,246.80000000000243
0,0,481,111,200.40000000000177
0,0,482,111,210.80000000000192
0,0,483,111,179.60000000000147
0,0,484,111,188.0000000000016
0,0,485,111,206.40000000000185
0,0,486,111,210.4000000000019
0,0,487,111,184.00000000000156
0,0,488,111,214.000000000002
0,0,489,111,293.20000000000044
0,0,490,111,210.0000000000019
0,0,491,111,220.00000000000205
0,0,492,111,219.20000000000203
0,0,493,111,185.20000000000155
0,0,494,111,196.8000000000017
0,0,495,111,217.200000000002
0,0,496,111,205.60000000000184
0,0,497,111,210.4000000000019
0,0,498,111,189.6000000000016
0,0,499,111,205.20000000000184
0,0,500,111,186.0000000000016
0,0,501,111,178.80000000000146
0,0,502,111,213.20000000000195
0,0,503,111,194.8000000000017
0,0,504,111,215.200000000002
0,0,505,111,254.8000000000025
0,0,506,111,213.600000000002
0,0,507,111,230.4000000000022
0,0,508,111,228.80000000000217
0,0,509,111,182.80000000000152
0,0,510,111,274.00000000000153
0,0,511,111,204.80000000000183
0,0,512,111,202.8000000000018
0,0,513,111,192.8000000000017
0,0,514,111,287.2000000000008
0,0,515,111,339.5999999999978
0,0,516,111,200.00000000000176
0,0,517,111,207.60000000000187
0,0,518,111,194.40000000000168
0,0,519,111,221.2000000000021
0,0,520,111,202.0000000000018
0,0,521,111,191.20000000000164
0,0,522,111,209.2000000000019
0,0,523,111,213.600000000002
0,0,524,111,199.60000000000176
0,0,525,111,226.00000000000213
0,0,526,111,197.2000000000017
0,0,527,111,264.80000000000206
0,0,528,111,236.40000000000228
0,0,529,111,232.40000000000225
0,0,530,111,236.00000000000227
0,0,531,111,278.4000000000013
0,0,532,111,198.80000000000172
0,0,533,111,227.60000000000213
0,0,534,111,212.80000000000197
0,0,535,111,203.2000000000018
0,0,536,111,207.20000000000184
0,0,537,111,255.60000000000252
0,0,538,111,224.8000000000021
0,0,539,111,205.20000000000184
0,0,540,111,198.4000000000017
0,0,541,111,198.00000000000173
0,0,542,111,233.20000000000223
0,0,543,111,220.40000000000205
0,0,544,111,224.0000000000021
0,0,545,111,202.4000000000018
0,0,546,111,230.4000000000022
0,0,547,111,222.40000000000208
0,0,548,111,484.7999999999896
0,0,549,111,208.40000000000188
0,0,550,111,234.00000000000225
0,0,551,111,213.600000000002
0,0,552,111,219.20000000000203
0,0,553,111,333.59999999999815
0,0,554,111,206.40000000000185
0,0,555,111,226.80000000000211
0,0,556,111,216.000000000002
0,0,557,111,212.40000000000197
0,0,558,111,278.4000000000013
0,0,559,111,211.20000000000192
0,0,560,111,242.4000000000024
0,0,561,111,217.600000000002
0,0,562,111,221.60000000000207
0,0,563,111,320.7999999999989
0,0,564,111,215.600000000002
0,0,565,111,206.80000000000183
0,0,566,111,211.60000000000196
0,0,567,111,222.40000000000208
0,0,568,111,250.00000000000247
0,0,569,111,226.4000000000021
0,0,570,111,206.80000000000183
0,0,571,111,235.20000000000223
0,0,572,111,207.60000000000187
0,0,573,111,235.60000000000227
0,0,574,111,309.5999999999995
0,0,575,111,237.2000000000023
0,0,576,111,211.20000000000192
0,0,577,111,209.6000000000019
0,0,578,111,220.8000000000021
0,0,579,111,218.000000000002
0,0,580,111,227.60000000000213
0,0,581,111,223.6000000000021
0,0,582,111,214.800000000002
0,0,583,111,224.8000000000021
0,0,584,111,306.3999999999997
0,0,585,111,218.400000000002
0,0,586,111,239.20000000000232
0,0,587,111,252.4000000000025
0,0,588,111,222.8000000000021
0,0,589,111,220.8000000000021
0,0,590,111,239.20000000000232
0,0,591,111,232.40000000000225
0,0,592,111,525.9999999999873
0,0,593,111,288.8000000000007
0,0,594,111,245.2000000000024
0,0,595,111,243.6000000000024
0,0,596,111,257.2000000000025
0,0,597,111,234.40000000000225
0,0,598,111,230.4000000000022
0,0,599,111,232.00000000000225
0,0,600,111,231.6000000000022
0,0,601,111,294.0000000000004
0,0,602,111,234.80000000000223
0,0,603,111,221.60000000000207
0,0,604,111,238.0000000000023
0,0,605,111,269.2000000000018
0,0,606,111,219.60000000000204
0,0,607,111,241.20000000000235
0,0,608,111,253.2000000000025
0,0,609,111,244.0000000000024
0,0,610,111,248.00000000000244
0,0,611,111,227.20000000000212
0,0,612,111,404.3999999999941
0,0,613,111,227.60000000000213
0,0,614,111,242.4000000000024
0,0,615,111,225.60000000000213
0,0,616,111,226.4000000000021
0,0,617,111,239.60000000000232
0,0,618,111,279.20000000000124
0,0,619,111,234.40000000000225
0,0,620,111,332.3999999999982
0,0,621,111,246.4000000000024
0,0,622,111,227.20000000000212
0,0,623,111,242.8000000000024
0,0,624,111,241.60000000000235
0,0,625,111,266.400000000002
0,0,626,111,250.00000000000247
0,0,627,111,268.40000000000185
0,0,628,111,244.4000000000024
0,0,629,111,261.60000000000224
0,0,630,111,381.9999999999954
0,0,631,111,222.8000000000021
0,0,632,111,224.0000000000021
0,0,633,111,238.8000000000023
0,0,634,111,236.00000000000227
0,0,635,111,247.20000000000243
0,0,636,111,inf
0,0,637,111,258.4000000000024
0,0,638,111,262.0000000000022
0,0,639,111,256.8000000000025
0,0,640,111,249.2000000000025
0,0,641,111,261.20000000000226
0,0,642,111,238.8000000000023
0,0,643,111,270.40000000000174
0,0,644,111,269.6000000000018
0,0,645,111,245.6000000000024
0,0,646,111,238.0000000000023
0,0,647,111,262.4000000000022
0,0,648,111,337.9999999999979
0,0,649,111,228.80000000000217
0,0,650,111,386.7999999999951
0,0,651,111,309.5999999999995
0,0,652,111,234.00000000000225
0,0,653,111,254.00000000000253
0,0,654,111,228.40000000000217
0,0,655,111,264.80000000000206
0,0,656,111,256.40000000000254
0,0,657,111,236.80000000000229
0,0,658,111,259.2000000000024
0,0,659,111,241.60000000000235
0,0,660,111,252.4000000000025
0,0,661,111,284.40000000000094
0,0,662,111,255.20000000000252
0,0,663,111,248.80000000000248
0,0,664,111,265.600000000002
0,0,665,111,237.2000000000023
0,0,666,111,274.00000000000153
0,0,667,111,268.40000000000185
0,0,668,111,231.2000000000022
0,0,669,111,240.00000000000236
0,0,670,111,228.00000000000216
0,0,671,111,252.8000000000025
0,0,672,111,280.0000000000012
0,0,673,111,297.2000000000002
0,0,674,111,244.8000000000024
0,0,675,111,265.600000000002
0,0,676,111,264.0000000000021
0,0,677,111,371.999999999996
0,0,678,111,513.599999999988
0,0,679,111,240.40000000000236
0,0,680,111,260.0000000000024
0,0,681,111,235.20000000000223
0,0,682,111,239.60000000000232
0,0,683,111,253.60000000000247
0,0,684,111,250.80000000000248
0,0,685,111,261.60000000000224
0,0,686,111,294.80000000000035
0,0,687,111,243.6000000000024
0,0,688,111,254.4000000000025
0,0,689,111,245.6000000000024
0,0,690,111,250.40000000000248
0,0,691,111,244.8000000000024
0,0,692,111,275.60000000000144
0,0,693,111,327.99999999999847
0,0,694,111,287.6000000000008
0,0,695,111,340.79999999999774
0,0,696,111,252.4000000000025
0,0,697,111,266.000000000002
0,0,698,111,251.6000000000025
0,0,699,111,284.00000000000097
0,0,700,111,375.59999999999576
0,0,701,111,270.00000000000176
0,0,702,111,313.99999999999926
0,0,703,111,423.19999999999305
0,0,704,111,262.4000000000022
0,0,705,111,321.59999999999883
0,0,706,111,251.2000000000025
0,0,707,111,241.20000000000235
0,0,708,111,250.80000000000248
0,0,709,111,310.39999999999947
0,0,710,111,260.8000000000023
0,0,711,111,273.2000000000016
0,0,712,111,296.80000000000024
0,0,713,111,277.2000000000013
0,0,714,111,321.59999999999883
0,0,715,111,285.2000000000009
0,0,716,111,255.60000000000252
0,0,717,111,258.8000000000024
0,0,718,111,274.8000000000015
0,0,719,111,247.20000000000243
0,0,720,111,280.0000000000012
0,0,721,111,264.4000000000021
0,0,722,111,289.60000000000065
0,0,723,111,259.2000000000024
0,0,724,111,248.00000000000244
0,0,725,111,260.4000000000023
0,0,726,111,272.4000000000016
0,0,727,111,258.8000000000024
0,0,728,111,254.00000000000253
0,0,729,111,267.6000000000019
0,0,730,111,378.3999999999956
0,0,731,111,293.20000000000044
0,0,732,111,263.2000000000021
0,0,733,111,258.00000000000244
0,0,734,111,260.8000000000023
0,0,735,111,247.60000000000244
0,0,736,111,264.0000000000021
0,0,737,111,294.0000000000004
0,0,738,111,256.00000000000256
0,0,739,111,281.2000000000011
0,0,740,111,276.8000000000014
0,0,741,111,258.4000000000024
0,0,742,111,284.00000000000097
0,0,743,111,308.3999999999996
0,0,744,111,345.99999999999744
0,0,745,111,326.79999999999853
0,0,746,111,270.40000000000174
0,0,747,111,296.0000000000003
0,0,748,111,276.0000000000014
0,0,749,111,298.00000000000017
0,0,750,111,297.2000000000002
0,0,751,111,257.60000000000247
0,0,752,111,341.5999999999977
0,0,753,111,273.6000000000016
0,0,754,111,266.80000000000194
0,0,755,111,300.8
0,0,756,111,389.9999999999949
0,0,757,111,264.4000000000021
0,0,758,111,290.4000000000006
0,0,759,111,248.80000000000248
0,0,760,111,306.79999999999967
0,0,761,111,285.6000000000009
0,0,762,111,256.8000000000025
0,0,763,111,280.4000000000012
0,0,764,111,266.80000000000194
0,0,765,111,276.4000000000014
0,0,766,111,315.1999999999992
0,0,767,111,270.8000000000017
0,0,768,111,323.9999999999987
0,0,769,111,303.59999999999985
0,0,770,111,305.9999999999997
0,0,771,111,267.2000000000019
0,0,772,111,276.8000000000014
0,0,773,111,334.7999999999981
0,0,774,111,283.200000000001
0,0,775,111,281.2000000000011
0,0,776,111,318.799999999999
0,0,777,111,269.6000000000018
0,0,778,111,271.60000000000167
0,0,779,111,357.9999999999968
0,0,780,111,294.4000000000004
0,0,781,111,294.0000000000004
0,0,782,111,267.2000000000019
0,0,783,111,305.9999999999997
0,0,784,111,286.40000000000083
0,0,785,111,274.4000000000015
0,0,786,111,290.8000000000006
0,0,787,111,272.4000000000016
0,0,788,111,303.1999999999999
0,0,789,111,301.6
0,0,790,111,306.3999999999997
0,0,791,111,341.1999999999977
0,0,792,111,349.59999999999724
0,0,793,111,288.4000000000007
0,0,794,111,275.60000000000144
0,0,795,111,350.7999999999972
0,0,796,111,280.80000000000115
0,0,797,111,283.200000000001
0,0,798,111,626.3999999999816
0,0,799,111,290.4000000000006
0,0,800,111,288.00000000000074
0,0,801,111,339.9999999999978
0,0,802,111,302.7999999999999
0,0,803,111,310.79999999999944
0,0,804,111,333.19999999999817
0,0,805,111,298.8000000000001
0,0,806,111,295.2000000000004
0,0,807,111,282.40000000000106
0,0,808,111,296.80000000000024
0,0,809,111,290.0000000000006
0,0,810,111,312.79999999999933
0,0,811,111,286.00000000000085
0,0,812,111,327.1999999999985
0,0,813,111,310.79999999999944
0,0,814,111,295.2000000000004
0,0,815,111,304.3999999999998
0,0,816,111,292.0000000000005
0,0,817,111,291.20000000000056
0,0,818,111,309.19999999999953
0,0,819,111,299.2000000000001
0,0,820,111,271.2000000000017
0,0,821,111,301.2
0,0,822,111,405.59999999999405
0,0,823,111,358.39999999999674
0,0,824,111,260.0000000000024
0,0,825,111,311.5999999999994
0,0,826,111,300.00000000000006
0,0,827,111,312.79999999999933
0,0,828,111,278.80000000000126
0,0,829,111,329.99999999999835
0,0,830,111,291.60000000000053
0,0,831,111,334.7999999999981
0,0,832,111,342.7999999999976
0,0,833,111,271.2000000000017
0,0,834,111,419.1999999999933
0,0,835,111,311.5999999999994
0,0,836,111,276.8000000000014
0,0,837,111,307.19999999999965
0,0,838,111,289.20000000000067
0,0,839,111,325.5999999999986
0,0,840,111,557.1999999999855
0,0,841,111,286.00000000000085
0,0,842,111,301.99999999999994
0,0,843,111,376.7999999999957
0,0,844,111,312.79999999999933
0,0,845,111,314.7999999999992
0,0,846,111,321.19999999999885
0,0,847,111,297.6000000000002
0,0,848,111,282.0000000000011
0,0,849,111,inf
0,0,850,111,304.7999999999998
0,0,851,111,357.1999999999968
0,0,852,111,320.3999999999989
0,0,853,111,316.3999999999991
0,0,854,111,284.40000000000094
0,0,855,111,343.5999999999976
0,0,856,111,302.3999999999999
0,0,857,111,291.60000000000053
0,0,858,111,481.5999999999897
0,0,859,111,294.80000000000035
0,0,860,111,303.99999999999983
0,0,861,111,317.99999999999903
0,0,862,111,307.19999999999965
0,0,863,111,582.3999999999841
0,0,864,111,524.3999999999874
0,0,865,111,362.3999999999965
0,0,866,111,305.59999999999974
0,0,867,111,469.9999999999904
0,0,868,111,283.200000000001
0,0,869,111,315.1999999999992
0,0,870,111,290.8000000000006
0,0,871,111,325.1999999999986
0,0,872,111,296.0000000000003
0,0,873,111,333.59999999999815
0,0,874,111,365.9999999999963
0,0,875,111,inf
0,0,876,111,333.9999999999981
