id,run_id,timeStep,corridorRecommended
1,0,1296,31
1,0,1301,11
1,0,1306,21
1,0,1311,31
1,0,1316,11
1,0,1321,21
1,0,1326,31
1,0,1331,11
1,0,1336,21
1,0,1341,31
1,0,1346,11
1,0,1351,21
1,0,1356,31
1,0,1361,11
1,0,1366,21
1,0,1371,31
1,0,1376,11
1,0,1381,21
1,0,1386,31
1,0,1391,11
1,0,1396,21
1,0,1401,31
1,0,1406,11
1,0,1411,21
1,0,1416,31
1,0,1421,11
1,0,1426,21
1,0,1431,31
1,0,1436,11
1,0,1441,21
1,0,1446,31
1,0,1451,11
1,0,1456,21
1,0,1461,31
1,0,1466,11
1,0,1471,21
1,0,1476,31
1,0,1481,11
1,0,1486,21
1,0,1491,31
1,0,1496,11
1,0,1501,21
1,0,1506,31
1,0,1511,11
1,0,1516,21
1,0,1521,31
1,0,1526,11
1,0,1531,21
1,0,1536,31
1,0,1541,11
1,0,1546,21
1,0,1551,31
1,0,1556,11
1,0,1561,21
1,0,1566,31
1,0,1571,11
1,0,1576,21
1,0,1581,31
1,0,1586,11
1,0,1591,21
1,0,1596,31
1,0,1601,11
1,0,1606,21
1,0,1611,31
1,0,1616,11
1,0,1621,21
1,0,1626,31
1,0,1631,11
1,0,1636,21
1,0,1641,31
1,0,1646,11
1,0,1651,21
1,0,1656,31
1,0,1661,11
1,0,1666,21
1,0,1671,31
1,0,1676,11
1,0,1681,21
1,0,1686,31
1,0,1691,11
1,0,1696,21
1,0,1701,31
1,0,1706,11
1,0,1711,21
1,0,1716,31
1,0,1721,11
1,0,1726,21
1,0,1731,31
1,0,1736,11
1,0,1741,21
1,0,1746,31
1,0,1751,11
1,0,1756,21
1,0,1761,31
1,0,1766,11
1,0,1771,21
1,0,1776,31
1,0,1781,11
1,0,1786,21
1,0,1791,31
1,0,1796,11
1,0,1801,21
1,0,1806,31
1,0,1811,11
1,0,1816,21
1,0,1821,31
1,0,1826,11
1,0,1831,21
1,0,1836,31
1,0,1841,11
1,0,1846,21
1,0,1851,31
1,0,1856,11
1,0,1861,21
1,0,1866,31
1,0,1871,11
1,0,1876,21
1,0,1881,31
1,0,1886,11
1,0,1891,21
1,0,1896,31
1,0,1901,11
1,0,1906,21
1,0,1911,31
1,0,1916,11
1,0,1921,21
1,0,1926,31
1,0,1931,11
1,0,1936,21
1,0,1941,31
1,0,1946,11
1,0,1951,21
1,0,1956,31
1,0,1961,11
1,0,1966,21
1,0,1971,31
1,0,1976,11
1,0,1981,21
1,0,1986,31
1,0,1991,11
1,0,1996,21
1,0,2001,31
1,0,2006,11
1,0,2011,21
1,0,2016,31
1,0,2021,11
1,0,2026,21
1,0,2031,31
1,0,2036,11
1,0,2041,21
1,0,2046,31
1,0,2051,11
1,0,2056,21
1,0,2061,31
1,0,2066,11
1,0,2071,21
1,0,2076,31
1,0,2081,11
1,0,2086,21
1,0,2091,31
1,0,2096,11
1,0,2101,21
1,0,2106,31
1,0,2111,11
1,0,2116,21
1,0,2121,31
1,0,2126,11
1,0,2131,21
1,0,2136,31
1,0,2141,11
1,0,2146,21
1,0,2151,31
1,0,2156,11
1,0,2161,21
1,0,2166,31
1,0,2171,11
1,0,2176,21
1,0,2181,31
1,0,2186,11
1,0,2191,21
1,0,2196,31
1,0,2201,11
1,0,2206,21
1,0,2211,31
1,0,2216,11
1,0,2221,21
1,0,2226,31
1,0,2231,11
1,0,2236,21
1,0,2241,31
1,0,2246,11
1,0,2251,21
1,0,2256,31
1,0,2261,11
1,0,2266,21
1,0,2271,31
1,0,2276,11
1,0,2281,21
1,0,2286,31
1,0,2291,11
1,0,2296,21
1,0,2301,31
1,0,2306,11
1,0,2311,21
1,0,2316,31
1,0,2321,11
1,0,2326,21
1,0,2331,31
1,0,2336,11
1,0,2341,21
1,0,2346,31
1,0,2351,11
1,0,2356,21
1,0,2361,31
1,0,2366,11
1,0,2371,21
1,0,2376,31
1,0,2381,11
1,0,2386,21
1,0,2391,31
1,0,2396,11
1,0,2401,21
1,0,2406,31
1,0,2411,11
1,0,2416,21
1,0,2421,31
1,0,2426,11
1,0,2431,21
1,0,2436,31
1,0,2441,11
1,0,2446,21
1,0,2451,31
1,0,2456,11
1,0,2461,21
1,0,2466,31
1,0,2471,11
1,0,2476,21
1,0,2481,31
1,0,2486,11
1,0,2491,21
1,0,2496,31
1,0,2501,11
1,0,2506,21
1,0,2511,31
1,0,2516,11
1,0,2521,21
1,0,2526,31
1,0,2531,11
1,0,2536,21
1,0,2541,31
1,0,2546,11
1,0,2551,21
1,0,2556,31
1,0,2561,11
1,0,2566,21
1,0,2571,31
1,0,2576,11
1,0,2581,21
1,0,2586,31
1,0,2591,11
1,0,2596,21
1,0,2601,31
1,0,2606,11
1,0,2611,21
1,0,2616,31
1,0,2621,11
1,0,2626,21
1,0,2631,31
1,0,2636,11
1,0,2641,21
1,0,2646,31
1,0,2651,11
1,0,2656,21
1,0,2661,31
1,0,2666,11
1,0,2671,21
1,0,2676,31
1,0,2681,11
1,0,2686,21
1,0,2691,31
1,0,2696,11
1,0,2701,21
1,0,2706,31
1,0,2711,11
1,0,2716,21
1,0,2721,31
1,0,2726,11
1,0,2731,21
1,0,2736,31
1,0,2741,11
1,0,2746,21
1,0,2751,31
1,0,2756,11
1,0,2761,21
1,0,2766,31
1,0,2771,11
1,0,2776,21
1,0,2781,31
1,0,2786,11
1,0,2791,21
1,0,2796,31
1,0,2801,11
1,0,2806,21
1,0,2811,31
1,0,2816,11
1,0,2821,21
1,0,2826,31
1,0,2831,11
1,0,2836,21
1,0,2841,31
1,0,2846,11
1,0,2851,21
1,0,2856,31
1,0,2861,11
1,0,2866,21
1,0,2871,31
1,0,2876,11
1,0,2881,21
1,0,2886,31
1,0,2891,11
1,0,2896,21
1,0,2901,31
1,0,2906,11
1,0,2911,21
1,0,2916,31
1,0,2921,11
1,0,2926,21
1,0,2931,31
1,0,2936,11
1,0,2941,21
1,0,2946,31
1,0,2951,11
1,0,2956,21
1,0,2961,31
1,0,2966,11
1,0,2971,21
1,0,2976,31
1,0,2981,11
1,0,2986,21
1,0,2991,31
1,0,2996,11
1,0,3001,21
1,0,3006,31
1,0,3011,11
1,0,3016,21
1,0,3021,31
1,0,3026,11
1,0,3031,21
1,0,3036,31
1,0,3041,11
1,0,3046,21
1,0,3051,31
1,0,3056,11
1,0,3061,21
1,0,3066,31
1,0,3071,11
1,0,3076,21
1,0,3081,31
1,0,3086,11
1,0,3091,21
1,0,3096,31
1,0,3101,11
1,0,3106,21
1,0,3111,31
1,0,3116,11
1,0,3121,21
1,0,3126,31
1,0,3131,11
1,0,3136,21
2,0,26,11
2,0,31,21
2,0,36,31
2,0,41,11
2,0,46,21
2,0,51,31
2,0,56,11
2,0,61,21
2,0,66,31
2,0,71,11
2,0,76,21
2,0,81,31
2,0,86,11
2,0,91,21
2,0,96,31
2,0,101,11
2,0,106,21
2,0,111,31
2,0,116,11
2,0,121,21
2,0,126,31
2,0,131,11
2,0,136,21
2,0,141,31
2,0,146,11
2,0,151,21
2,0,156,31
2,0,161,11
2,0,166,21
2,0,171,31
2,0,176,11
2,0,181,21
2,0,186,31
2,0,191,11
2,0,196,21
2,0,201,31
2,0,206,11
2,0,211,21
2,0,216,31
2,0,221,11
2,0,226,21
2,0,231,31
2,0,236,11
2,0,241,21
2,0,246,31
2,0,251,11
2,0,256,21
2,0,261,31
2,0,266,11
2,0,271,21
2,0,276,31
2,0,281,11
2,0,286,21
2,0,291,31
2,0,296,11
2,0,301,21
2,0,306,31
2,0,311,11
2,0,316,21
2,0,321,31
2,0,326,11
2,0,331,21
2,0,336,31
2,0,341,11
2,0,346,21
2,0,351,31
2,0,356,11
2,0,361,21
2,0,366,31
2,0,371,11
2,0,376,21
2,0,381,31
2,0,386,11
2,0,391,21
2,0,396,31
2,0,401,11
2,0,406,21
2,0,411,31
2,0,416,11
2,0,421,21
2,0,426,31
2,0,431,11
2,0,436,21
2,0,441,31
2,0,446,11
2,0,451,21
2,0,456,31
2,0,461,11
2,0,466,21
2,0,471,31
2,0,476,11
2,0,481,21
2,0,486,31
2,0,491,11
2,0,496,21
2,0,501,31
2,0,506,11
2,0,511,21
2,0,516,31
2,0,521,11
2,0,526,21
2,0,531,31
2,0,536,11
2,0,541,21
2,0,546,31
2,0,551,11
2,0,556,21
2,0,561,31
2,0,566,11
2,0,571,21
2,0,576,31
2,0,581,11
2,0,586,21
2,0,591,31
2,0,596,11
2,0,601,21
2,0,606,31
2,0,611,11
2,0,616,21
2,0,621,31
2,0,626,11
2,0,631,21
2,0,636,31
2,0,641,11
2,0,646,21
2,0,651,31
2,0,656,11
2,0,661,21
2,0,666,31
2,0,671,11
2,0,676,21
2,0,681,31
2,0,686,11
2,0,691,21
2,0,696,31
2,0,701,11
2,0,706,21
2,0,711,31
2,0,716,11
2,0,721,21
2,0,726,31
2,0,731,11
2,0,736,21
2,0,741,31
2,0,746,11
2,0,751,21
2,0,756,31
2,0,761,11
2,0,766,21
2,0,771,31
2,0,776,11
2,0,781,21
2,0,786,31
2,0,791,11
2,0,796,21
2,0,801,31
2,0,806,11
2,0,811,21
2,0,816,31
2,0,821,11
2,0,826,21
2,0,831,31
2,0,836,11
2,0,841,21
2,0,846,31
2,0,851,11
2,0,856,21
2,0,861,31
2,0,866,11
2,0,871,21
2,0,876,31
2,0,881,11
2,0,886,21
2,0,891,31
2,0,896,11
2,0,901,21
2,0,906,31
2,0,911,11
2,0,916,21
2,0,921,31
2,0,926,11
2,0,931,21
2,0,936,31
2,0,941,11
2,0,946,21
2,0,951,31
2,0,956,11
2,0,961,21
2,0,966,31
2,0,971,11
2,0,976,21
2,0,981,31
2,0,986,11
2,0,991,21
2,0,996,31
2,0,1001,11
2,0,1006,21
2,0,1011,31
2,0,1016,11
2,0,1021,21
2,0,1026,31
2,0,1031,11
2,0,1036,21
2,0,1041,31
2,0,1046,11
2,0,1051,21
2,0,1056,31
2,0,1061,11
2,0,1066,21
2,0,1071,31
2,0,1076,11
2,0,1081,21
2,0,1086,31
2,0,1091,11
2,0,1096,21
2,0,1101,31
2,0,1106,11
2,0,1111,21
2,0,1116,31
2,0,1121,11
2,0,1126,21
2,0,1131,31
2,0,1136,11
2,0,1141,21
2,0,1146,31
2,0,1151,11
2,0,1156,21
2,0,1161,31
2,0,1166,11
2,0,1171,21
2,0,1176,31
2,0,1181,11
2,0,1186,21
2,0,1191,31
2,0,1196,11
2,0,1201,21
2,0,1206,31
2,0,1211,11
2,0,1216,21
2,0,1221,31
2,0,1226,11
2,0,1231,21
2,0,1236,31
2,0,1241,11
2,0,1246,21
2,0,1251,31
2,0,1256,11
2,0,1261,21
2,0,1266,31
2,0,1271,11
2,0,1276,21
2,0,1281,31
2,0,1286,11
2,0,1291,21
2,0,1296,31
2,0,1301,11
2,0,1306,21
2,0,1311,31
2,0,1316,11
2,0,1321,21
2,0,1326,31
2,0,1331,11
2,0,1336,21
2,0,1341,31
2,0,1346,11
2,0,1351,21
2,0,1356,31
2,0,1361,11
2,0,1366,21
2,0,1371,31
2,0,1376,11
2,0,1381,21
2,0,1386,31
2,0,1391,11
2,0,1396,21
2,0,1401,31
2,0,1406,11
2,0,1411,21
2,0,1416,31
2,0,1421,11
2,0,1426,21
2,0,1431,31
2,0,1436,11
2,0,1441,21
2,0,1446,31
2,0,1451,11
2,0,1456,21
2,0,1461,31
2,0,1466,11
2,0,1471,21
2,0,1476,31
2,0,1481,11
2,0,1486,21
2,0,1491,31
2,0,1496,11
2,0,1501,21
2,0,1506,31
2,0,1511,11
2,0,1516,21
2,0,1521,31
2,0,1526,11
2,0,1531,21
2,0,1536,31
2,0,1541,11
2,0,1546,21
2,0,1551,31
2,0,1556,11
2,0,1561,21
2,0,1566,31
2,0,1571,11
2,0,1576,21
2,0,1581,31
2,0,1586,11
2,0,1591,21
2,0,1596,31
2,0,1601,11
2,0,1606,21
2,0,1611,31
2,0,1616,11
2,0,1621,21
2,0,1626,31
2,0,1631,11
2,0,1636,21
2,0,1641,31
2,0,1646,11
2,0,1651,21
2,0,1656,31
2,0,1661,11
2,0,1666,21
2,0,1671,31
2,0,1676,11
2,0,1681,21
2,0,1686,31
2,0,1691,11
2,0,1696,21
2,0,1701,31
2,0,1706,11
2,0,1711,21
2,0,1716,31
2,0,1721,11
2,0,1726,21
2,0,1731,31
2,0,1736,11
2,0,1741,21
2,0,1746,31
2,0,1751,11
2,0,1756,21
2,0,1761,31
2,0,1766,11
2,0,1771,21
2,0,1776,31
2,0,1781,11
2,0,1786,21
2,0,1791,31
2,0,1796,11
2,0,1801,21
2,0,1806,31
2,0,1811,11
2,0,1816,21
2,0,1821,31
2,0,1826,11
2,0,1831,21
2,0,1836,31
2,0,1841,11
2,0,1846,21
