id,run_id,timeStep,velocity-PID25,density-PID25,velocity-PID27,density-PID27,velocity-PID29,density-PID29
0,0,140,0.92722187488166,1.0814814814814817,0.0,0.0,0.0,0.0
0,0,141,0.9117766893926388,1.0962962962962963,0.0,0.0,0.0,0.0
0,0,142,0.9486814747320272,1.0962962962962963,0.0,0.0,0.0,0.0
0,0,143,0.955566249201794,1.1111111111111112,0.0,0.0,0.0,0.0
0,0,144,0.909851683130704,1.125925925925926,0.0,0.0,0.0,0.0
0,0,145,0.9342898597001073,1.1407407407407408,0.0,0.0,0.0,0.0
0,0,146,0.8740492693503845,1.125925925925926,0.0,0.0,0.0,0.0
0,0,147,0.854927883108928,1.1407407407407408,0.0,0.0,0.0,0.0
0,0,148,0.8548373056865546,1.1555555555555554,0.0,0.0,0.0,0.0
0,0,149,0.8809919966024237,1.1703703703703705,0.0,0.0,0.0,0.0
0,0,150,0.8352113680558514,1.1851851851851851,0.0,0.0,0.0,0.0
0,0,151,0.943327467169098,1.1703703703703705,0.0,0.0,0.0,0.0
0,0,152,0.9475858956410576,1.2,0.0,0.0,0.0,0.0
0,0,153,0.955424705606287,1.1851851851851851,0.0,0.0,0.0,0.0
0,0,154,0.9487317906114427,1.1851851851851851,0.0,0.0,0.0,0.0
0,0,155,0.8968394897768017,1.2296296296296296,0.0,0.0,0.0,0.0
0,0,156,0.9149510094616042,1.2296296296296296,0.0,0.0,0.0,0.0
0,0,157,0.9258884543254352,1.2,0.0,0.0,0.0,0.0
0,0,158,0.8893901643592259,1.2296296296296296,0.0,0.0,0.0,0.0
0,0,159,0.8848425753471875,1.2296296296296296,0.0,0.0,0.0,0.0
0,0,160,0.8832125026650894,1.2444444444444445,0.0,0.0,0.0,0.0
0,0,161,0.8308685535307884,1.2592592592592593,0.0,0.0,0.0,0.0
0,0,162,0.8388112415064357,1.2592592592592593,0.0,0.0,0.0,0.0
0,0,163,0.8386006528125349,1.2444444444444445,0.0,0.0,0.0,0.0
0,0,164,0.8436803338476098,1.2444444444444445,0.0,0.0,0.0,0.0
0,0,165,0.8291358022256876,1.2592592592592593,0.0,0.0,0.0,0.0
0,0,166,0.8862735364149051,1.2444444444444445,0.0,0.0,0.0,0.0
0,0,167,0.8431773160853859,1.2592592592592593,0.0,0.0,0.0,0.0
0,0,168,0.791809677476903,1.288888888888889,0.0,0.0,0.0,0.0
0,0,169,0.8403055762128531,1.288888888888889,0.0,0.0,0.0,0.0
0,0,170,0.8088767183938322,1.288888888888889,0.0,0.0,0.0,0.0
0,0,171,0.8450310708686798,1.3185185185185184,0.0,0.0,0.0,0.0
0,0,172,0.8622582170872147,1.3037037037037038,0.0,0.0,0.0,0.0
0,0,173,0.8635043482107253,1.3037037037037038,0.0,0.0,0.0,0.0
0,0,174,0.8011539830117411,1.3037037037037038,0.0,0.0,0.0,0.0
0,0,175,0.887891701324356,1.3185185185185184,0.0,0.0,0.0,0.0
0,0,176,0.8920088836702843,1.348148148148148,0.0,0.0,0.0,0.0
0,0,177,0.9428581456474048,1.362962962962963,0.0,0.0,0.0,0.0
0,0,178,0.912113794890694,1.362962962962963,0.0,0.0,0.0,0.0
0,0,179,0.8684944419678134,1.362962962962963,0.0,0.0,0.0,0.0
0,0,180,0.8264118513479224,1.348148148148148,0.0,0.0,0.0,0.0
0,0,181,0.7925514483623399,1.3777777777777778,0.0,0.0,0.0,0.0
0,0,182,0.7734526570922237,1.362962962962963,0.0,0.0,0.0,0.0
0,0,183,0.8163751338942331,1.3777777777777778,0.0,0.0,0.0,0.0
0,0,184,0.8164603247363066,1.3777777777777778,0.0,0.0,0.0,0.0
0,0,185,0.7827027713678477,1.3777777777777778,0.0,0.0,0.0,0.0
0,0,186,0.8497152206121359,1.362962962962963,0.0,0.0,0.0,0.0
0,0,187,0.8820563009080252,1.4222222222222225,0.0,0.0,0.0,0.0
0,0,188,0.9457327390346256,1.4222222222222225,0.0,0.0,0.0,0.0
0,0,189,0.8529268518971646,1.4074074074074074,0.0,0.0,0.0,0.0
0,0,190,0.8351006539445209,1.4222222222222225,0.0,0.0,0.0,0.0
0,0,191,0.8358436366294543,1.4222222222222225,0.0,0.0,0.0,0.0
0,0,192,0.7547623404827853,1.4370370370370371,0.0,0.0,0.0,0.0
0,0,193,0.8109753459359618,1.4370370370370371,0.0,0.0,0.0,0.0
0,0,194,0.8774179538650093,1.4074074074074074,0.0,0.0,0.0,0.0
0,0,195,0.8552567611191564,1.4222222222222225,0.0,0.0,0.0,0.0
0,0,196,0.8328721178151809,1.3925925925925926,0.0,0.0,0.0,0.0
0,0,197,0.7629888674174978,1.4222222222222225,0.0,0.0,0.0,0.0
0,0,198,0.7568046044951414,1.4222222222222225,0.0,0.0,0.0,0.0
0,0,199,0.7566929941665292,1.4370370370370371,0.0,0.0,0.0,0.0
0,0,200,0.7639195203011261,1.4370370370370371,0.0,0.0,0.0,0.0
0,0,201,0.743951597445997,1.4370370370370371,0.0,0.0,0.0,0.0
0,0,202,0.7782833906384815,1.4222222222222225,0.0,0.0,0.0,0.0
0,0,203,0.8072062152241861,1.4370370370370371,0.0,0.0,0.0,0.0
0,0,204,0.7868481627559216,1.4370370370370371,0.0,0.0,0.0,0.0
0,0,205,0.8222913152088471,1.451851851851852,0.0,0.0,0.0,0.0
0,0,206,0.8089159182215669,1.4370370370370371,0.0,0.0,0.0,0.0
0,0,207,0.8065762393521305,1.4370370370370371,0.0,0.0,0.0,0.0
0,0,208,0.8064501268259757,1.451851851851852,0.0,0.0,0.0,0.0
0,0,209,0.8006490877369333,1.4222222222222225,0.0,0.0,0.0,0.0
0,0,210,0.7481079310854389,1.4370370370370371,0.0,0.0,0.0,0.0
0,0,211,0.7741965265695806,1.4666666666666666,0.0,0.0,0.0,0.0
0,0,212,0.8503207250956856,1.451851851851852,0.0,0.0,0.0,0.0
0,0,213,0.8365770805124971,1.451851851851852,0.0,0.0,0.0,0.0
0,0,214,0.8228275939176194,1.451851851851852,0.0,0.0,0.0,0.0
0,0,215,0.777382763319432,1.4814814814814814,0.0,0.0,0.0,0.0
0,0,216,0.7607408340371443,1.4666666666666666,0.0,0.0,0.0,0.0
0,0,217,0.7777323790605122,1.451851851851852,0.0,0.0,0.0,0.0
0,0,218,0.8214630539243676,1.4814814814814814,0.0,0.0,0.0,0.0
0,0,219,0.783290059885032,1.4962962962962962,0.0,0.0,0.0,0.0
0,0,220,0.7540611170978423,1.4962962962962962,0.0,0.0,0.0,0.0
0,0,221,0.7698508318819793,1.4814814814814814,0.0,0.0,0.0,0.0
0,0,222,0.7985821877200016,1.4962962962962962,0.0,0.0,0.0,0.0
0,0,223,0.7971979322738195,1.525925925925926,0.0,0.0,0.0,0.0
0,0,224,0.7749017566130594,1.525925925925926,0.0,0.0,0.0,0.0
0,0,225,0.8353030837233058,1.511111111111111,0.0,0.0,0.0,0.0
0,0,226,0.7854592258701772,1.525925925925926,0.0,0.0,0.0,0.0
0,0,227,0.756747043281417,1.511111111111111,0.0,0.0,0.0,0.0
0,0,228,0.7608168117623808,1.525925925925926,0.0,0.0,0.0,0.0
0,0,229,0.743722117383222,1.525925925925926,0.0,0.0,0.0,0.0
0,0,230,0.7876696078194112,1.5555555555555556,0.0,0.0,0.0,0.0
0,0,231,0.799369384449325,1.5555555555555556,0.0,0.0,0.0,0.0
0,0,232,0.7945432103952883,1.5555555555555556,0.0,0.0,0.0,0.0
0,0,233,0.7864899602300024,1.5407407407407407,0.0,0.0,0.0,0.0
0,0,234,0.764545185645432,1.5555555555555556,0.0,0.0,0.0,0.0
0,0,235,0.7704167164127453,1.525925925925926,0.0,0.0,0.0,0.0
0,0,236,0.7562766396435256,1.5407407407407407,0.0,0.0,0.0,0.0
0,0,237,0.7466147788782453,1.5703703703703704,0.0,0.0,0.0,0.0
0,0,238,0.798146008408226,1.5555555555555556,0.0,0.0,0.0,0.0
0,0,239,0.757341071783426,1.5703703703703704,0.0,0.0,0.0,0.0
0,0,240,0.8128490628389203,1.5851851851851853,0.0,0.0,0.0,0.0
0,0,241,0.8014169637602044,1.5703703703703704,0.0,0.0,0.0,0.0
0,0,242,0.7891049672410453,1.5851851851851853,0.0,0.0,0.0,0.0
0,0,243,0.7545806005710161,1.5851851851851853,0.0,0.0,0.0,0.0
0,0,244,0.7386661758574264,1.5555555555555556,0.0,0.0,0.0,0.0
0,0,245,0.7958836469425958,1.5555555555555556,0.0,0.0,0.0,0.0
0,0,246,0.7850506195423931,1.5851851851851853,0.0,0.0,0.0,0.0
0,0,247,0.77896313440354,1.5703703703703704,0.0,0.0,0.0,0.0
0,0,248,0.745875005091219,1.5703703703703704,0.0,0.0,0.0,0.0
0,0,249,0.744525806237312,1.5703703703703704,0.0,0.0,0.0,0.0
0,0,250,0.7836314825336779,1.5555555555555556,0.0,0.0,0.0,0.0
0,0,251,0.7779882361261508,1.5851851851851853,0.0,0.0,0.0,0.0
0,0,252,0.7781942837134936,1.6,0.0,0.0,0.0,0.0
0,0,253,0.7990663839934884,1.6,0.0,0.0,0.0,0.0
0,0,254,0.7492224799396789,1.6,0.0,0.0,0.0,0.0
0,0,255,0.7149438797421778,1.6,0.0,0.0,0.0,0.0
0,0,256,0.7381445140155254,1.614814814814815,0.0,0.0,0.0,0.0
0,0,257,0.7438648036319302,1.5851851851851853,0.0,0.0,0.0,0.0
0,0,258,0.7790593766520763,1.5851851851851853,0.0,0.0,0.0,0.0
0,0,259,0.7837922513361731,1.6,0.0,0.0,0.0,0.0
0,0,260,0.7820583978470506,1.614814814814815,0.0,0.0,0.0,0.0
0,0,261,0.8154563873557049,1.6,0.0,0.0,0.0,0.0
0,0,262,0.8412271259594731,1.6444444444444444,0.0,0.0,0.0,0.0
0,0,263,0.8516692562678585,1.6296296296296295,0.0,0.0,0.0,0.0
0,0,264,0.7827049761595632,1.6,0.0,0.0,0.0,0.0
0,0,265,0.7176282414853409,1.6444444444444444,0.0,0.0,0.0,0.0
0,0,266,0.7516829205482708,1.6296296296296295,0.0,0.0,0.0,0.0
0,0,267,0.7685622143492831,1.6592592592592592,0.0,0.0,0.0,0.0
0,0,268,0.7487586958537642,1.6444444444444444,0.0,0.0,0.0,0.0
0,0,269,0.7454628877221239,1.6592592592592592,0.0,0.0,0.0,0.0
0,0,270,0.7612294866395202,1.6296296296296295,0.0,0.0,0.0,0.0
0,0,271,0.7984214883653151,1.6444444444444444,0.0,0.0,0.0,0.0
0,0,272,0.8104437777726647,1.674074074074074,0.0,0.0,0.0,0.0
0,0,273,0.786036446455876,1.6592592592592592,0.0,0.0,0.0,0.0
0,0,274,0.802165033321426,1.7037037037037035,0.0,0.0,0.0,0.0
0,0,275,0.7745137279422581,1.674074074074074,0.0,0.0,0.0,0.0
0,0,276,0.7045174107494354,1.674074074074074,0.0,0.0,0.0,0.0
0,0,277,0.7339343811024658,1.6888888888888889,0.0,0.0,0.0,0.0
0,0,278,0.7688082828558253,1.6888888888888889,0.0,0.0,0.0,0.0
0,0,279,0.7191317100374905,1.6888888888888889,0.0,0.0,0.0,0.0
0,0,280,0.722007273618071,1.7037037037037035,0.0,0.0,0.0,0.0
0,0,281,0.6787261195420377,1.6888888888888889,0.0,0.0,0.0,0.0
0,0,282,0.6845089311619069,1.674074074074074,0.0,0.0,0.0,0.0
0,0,283,0.7122287462880773,1.7037037037037035,0.0,0.0,0.0,0.0
0,0,284,0.6934816071970948,1.7037037037037035,0.0,0.0,0.0,0.0
0,0,285,0.7259639587075938,1.7185185185185186,0.0,0.0,0.0,0.0
0,0,286,0.699009894951703,1.6888888888888889,0.0,0.0,0.0,0.0
0,0,287,0.6844906023675628,1.7185185185185186,0.0,0.0,0.0,0.0
0,0,288,0.7002290444508327,1.7037037037037035,0.0,0.0,0.0,0.0
0,0,289,0.6834120311642417,1.6888888888888889,0.0,0.0,0.0,0.0
0,0,290,0.69781039470212,1.6888888888888889,0.0,0.0,0.0,0.0
0,0,291,0.7220194174002461,1.7185185185185186,0.0,0.0,0.0,0.0
0,0,292,0.7244022909494185,1.7333333333333334,0.0,0.0,0.0,0.0
0,0,293,0.7208581316531307,1.7333333333333334,0.0,0.0,0.0,0.0
0,0,294,0.7114482544673307,1.7185185185185186,0.0,0.0,0.0,0.0
0,0,295,0.7330916142627604,1.7481481481481482,0.0,0.0,0.0,0.0
0,0,296,0.7673218707820493,1.7481481481481482,0.0,0.0,0.0,0.0
0,0,297,0.7181043272610264,1.762962962962963,0.0,0.0,0.0,0.0
0,0,298,0.6964919927670832,1.7481481481481482,0.0,0.0,0.0,0.0
0,0,299,0.7303347917203908,1.7481481481481482,0.0,0.0,0.0,0.0
0,0,300,0.7205231726922503,1.7333333333333334,0.0,0.0,0.0,0.0
0,0,301,0.7064050164780064,1.7333333333333334,0.0,0.0,0.0,0.0
0,0,302,0.7496474687693926,1.762962962962963,0.0,0.0,0.0,0.0
0,0,303,0.6644745038362501,1.762962962962963,0.0,0.0,0.0,0.0
0,0,304,0.6452340990042718,1.7777777777777777,0.0,0.0,0.0,0.0
0,0,305,0.7267735531433928,1.7777777777777777,0.0,0.0,0.0,0.0
0,0,306,0.7389493335987264,1.762962962962963,0.0,0.0,0.0,0.0
0,0,307,0.7460056646126412,1.762962962962963,0.0,0.0,0.0,0.0
0,0,308,0.741229676897472,1.762962962962963,0.0,0.0,0.0,0.0
0,0,309,0.7401337834187747,1.8074074074074076,0.0,0.0,0.0,0.0
0,0,310,0.7296179515424367,1.7925925925925923,0.0,0.0,0.0,0.0
0,0,311,0.7047706895524984,1.8074074074074076,0.0,0.0,0.0,0.0
0,0,312,0.7077541428197369,1.7925925925925923,0.0,0.0,0.0,0.0
0,0,313,0.7045353712210874,1.7925925925925923,0.0,0.0,0.0,0.0
0,0,314,0.6827484280787244,1.7777777777777777,0.0,0.0,0.0,0.0
0,0,315,0.7152670017322862,1.8074074074074076,0.0,0.0,0.0,0.0
0,0,316,0.7274372674724786,1.8074074074074076,0.0,0.0,0.0,0.0
0,0,317,0.7310267153098673,1.8074074074074076,0.0,0.0,0.0,0.0
0,0,318,0.6882107042779295,1.8074074074074076,0.0,0.0,0.0,0.0
0,0,319,0.6695358560059292,1.7925925925925923,0.0,0.0,0.0,0.0
0,0,320,0.7345994669302849,1.8074074074074076,0.0,0.0,0.0,0.0
0,0,321,0.7662743726336162,1.8222222222222224,0.0,0.0,0.0,0.0
0,0,322,0.7600945683425164,1.8074074074074076,0.0,0.0,0.0,0.0
0,0,323,0.7152935004409485,1.8074074074074076,0.0,0.0,0.0,0.0
0,0,324,0.6743415653987753,1.7925925925925923,0.0,0.0,0.0,0.0
0,0,325,0.6949719419164542,1.7777777777777777,0.0,0.0,0.0,0.0
0,0,326,0.7426922779436949,1.8074074074074076,0.0,0.0,0.0,0.0
0,0,327,0.7154847758567995,1.8074074074074076,0.0,0.0,0.0,0.0
0,0,328,0.6909333408836084,1.8074074074074076,0.0,0.0,0.0,0.0
0,0,329,0.6697237135226893,1.8074074074074076,0.0,0.0,0.0,0.0
0,0,330,0.6690964659954477,1.837037037037037,0.0,0.0,0.0,0.0
0,0,331,0.685057997497896,1.7925925925925923,0.0,0.0,0.0,0.0
0,0,332,0.753632370910687,1.7925925925925923,0.0,0.0,0.0,0.0
0,0,333,0.7276024006855389,1.7925925925925923,0.0,0.0,0.0,0.0
0,0,334,0.7403790753601163,1.8074074074074076,0.0,0.0,0.0,0.0
0,0,335,0.7211618969601249,1.7777777777777777,0.0,0.0,0.0,0.0
0,0,336,0.7347527550064298,1.762962962962963,0.0,0.0,0.0,0.0
0,0,337,0.6999649812501135,1.7925925925925923,0.0,0.0,0.0,0.0
0,0,338,0.6550932831459794,1.7777777777777777,0.0,0.0,0.0,0.0
0,0,339,0.6668488623188381,1.762962962962963,0.0,0.0,0.0,0.0
0,0,340,0.7002892031542177,1.762962962962963,0.0,0.0,0.0,0.0
0,0,341,0.6796012475850818,1.7925925925925923,0.0,0.0,0.0,0.0
0,0,342,0.6448351572824879,1.7777777777777777,0.0,0.0,0.0,0.0
0,0,343,0.6451957912815462,1.762962962962963,0.0,0.0,0.0,0.0
0,0,344,0.6727935336585604,1.762962962962963,0.0,0.0,0.0,0.0
0,0,345,0.7052665882669863,1.7777777777777777,0.0,0.0,0.0,0.0
0,0,346,0.6864108984915753,1.7777777777777777,0.0,0.0,0.0,0.0
0,0,347,0.6935809068233275,1.7777777777777777,0.0,0.0,0.0,0.0
0,0,348,0.7339565258828376,1.7777777777777777,0.0,0.0,0.0,0.0
0,0,349,0.7281290644556965,1.7925925925925923,0.0,0.0,0.0,0.0
0,0,350,0.735313559817941,1.762962962962963,0.0,0.0,0.0,0.0
0,0,351,0.6738199661644625,1.7925925925925923,0.0,0.0,0.0,0.0
0,0,352,0.7044635363664383,1.7777777777777777,0.0,0.0,0.0,0.0
0,0,353,0.7176191477290101,1.7777777777777777,0.0,0.0,0.0,0.0
0,0,354,0.6605444854996957,1.7777777777777777,0.0,0.0,0.0,0.0
0,0,355,0.708498135963591,1.7777777777777777,0.0,0.0,0.0,0.0
0,0,356,0.7517921670963639,1.7777777777777777,0.0,0.0,0.0,0.0
0,0,357,0.691230201750119,1.762962962962963,0.0,0.0,0.0,0.0
0,0,358,0.6421160954267637,1.7777777777777777,0.0,0.0,0.0,0.0
