id,run_id,Unnamed: 0,index,count,mean,std,min,25%,50%,75%,max
316,0,0,lifetime,7381.0,5.534744645465421,2.3426212672130347,0.002078075881,4.008182747255,6.005884547562,8.005884743193,9.042415010541
317,0,0,lifetime,7461.0,5.593451157816113,2.311352781241875,0.002078075323,4.02119665381,6.006872787901,8.011111614845,9.04803669997
318,0,0,lifetime,5277.0,4.526980534664579,1.8559027320107344,0.002078077958,3.026190760789,5.017976052947,6.030562963617,7.041992841033
319,0,0,lifetime,5102.0,4.513740209991275,1.8067076822818435,0.0020780778709999,3.02822365785075,5.0109693848255,6.03186579332675,7.049355341887
320,0,0,lifetime,5990.0,4.393859955437498,1.825531694625902,0.002078075661,3.0226322827112497,4.048942128034,6.0256558695775,7.047541905593
321,0,0,lifetime,5801.0,4.401428841257414,1.854818437622331,0.002078076596,3.020722895048,4.041950761487,6.024833542208,7.04283724108
322,0,0,lifetime,7919.0,5.524610411400203,2.384913057623229,0.002078078491,3.043279197281,6.014560439739,8.0037962718175,9.0455556848
323,0,0,lifetime,7380.0,5.705914372905728,2.385235957633965,0.002078077375,4.01601438910625,6.029780601092,8.02235834594825,9.047282199684
324,0,0,lifetime,5857.0,4.532062347682739,1.7842276468944904,0.00207807566,3.030904842021,5.018724397117,6.030005055627,7.041608406958
325,0,0,lifetime,6004.0,4.524351109928756,1.8575989429700923,0.0020780751579999,3.02986450461875,5.014334096060001,6.03689501088075,7.04706137205
326,0,0,lifetime,7298.0,5.436058741833575,2.476806259085614,0.001878075233,3.037374290848,5.044616467734,8.01116938803025,9.042337904347
327,0,0,lifetime,8508.0,5.537686529758212,2.274758235112008,0.001878076479,4.02103511053825,6.001978093375,7.049761492872,9.047833586314
328,0,0,lifetime,6003.0,4.498331500542004,1.8393694108466068,0.0018780761429999,3.0269991315415,5.010534286939,6.031083518046501,7.045320411333
329,0,0,lifetime,6178.0,4.210221183325428,1.87322688656184,0.001878076428,3.0071331826015,4.035472769899,6.02909789918375,7.046854100587
330,0,0,lifetime,6244.0,4.509100813322867,1.7696765307962632,0.0018780778779999,3.03085089520275,5.0126734248145,6.03044728886075,7.047562522372
331,0,0,lifetime,6552.0,5.095208855304577,2.0649988913615025,0.001878077693,3.05391595789,5.031836375559999,7.0309916586545,8.052356631453
332,0,0,lifetime,7700.0,5.270494664181031,2.457397139849155,0.001878078192,3.0335168951455,5.041422965253499,7.04437650827125,9.043227955418
333,0,0,lifetime,7817.0,5.481546104932952,2.406926563446841,0.001878076508,3.047649116212,6.001918093928,8.009548603737,9.045349838057
334,0,0,lifetime,5573.0,4.296106141132722,1.8668951595225816,0.0018780779919999,3.013429655036,4.042091932497,6.020114268787,7.043737135587
335,0,0,lifetime,6162.0,4.556232607093436,1.766860159122194,0.001878076323,3.0383878629802497,5.0130300865465,6.033806485716999,7.049485215407
336,0,0,lifetime,4937.0,4.2454375685511225,1.8517767439331412,0.001878078228,3.010751913014,4.023812925619,6.021061538123,7.040573739989
337,0,0,lifetime,6119.0,4.342282451524216,1.81215970257013,0.001878075949,3.024806046324,4.048447411539,6.025194437594,7.048249934177
338,0,0,lifetime,6344.0,4.43027882691298,1.820501256319207,0.001878079273,3.03144867241525,4.049253748338,6.03030107847025,7.049853566577
339,0,0,lifetime,7886.0,5.038867637796438,1.993170053135545,0.0018780755989999,3.04851686238775,5.0336508741575,7.0212280354645,8.044732762124
340,0,0,lifetime,6729.0,4.926142725680229,2.0694424467076424,0.001878074778,3.046378320737,5.022940331391,7.011217235151,8.044647440827
341,0,0,lifetime,6026.0,4.369523338948739,1.852667177054367,0.001878078052,3.018893252943,4.046641900147,6.032439965005,7.047319390044
342,0,0,lifetime,6533.0,4.499830270302507,1.740156625868915,0.001578076334,3.040158917477,4.04939966036,6.032469149515,7.048934567099
