id,run_id,Unnamed: 0,PoissonParameter
0,0,0,0.181159420289855
1,0,0,0.217391304347826
2,0,0,0.217391304347826
3,0,0,0.217391304347826
4,0,0,0.217391304347826
5,0,0,0.217391304347826
6,0,0,0.217391304347826
7,0,0,0.217391304347826
8,0,0,0.217391304347826
9,0,0,0.217391304347826
10,0,0,0.2197802197802197
11,0,0,0.2197802197802197
12,0,0,0.2222222222222222
13,0,0,0.217391304347826
14,0,0,0.2197802197802197
15,0,0,0.217391304347826
16,0,0,0.217391304347826
17,0,0,0.2545454545454545
18,0,0,0.2545454545454545
19,0,0,0.2536231884057971
20,0,0,0.2536231884057971
21,0,0,0.2536231884057971
22,0,0,0.2536231884057971
23,0,0,0.2536231884057971
24,0,0,0.2536231884057971
25,0,0,0.2536231884057971
26,0,0,0.2536231884057971
27,0,0,0.2536231884057971
28,0,0,0.2564102564102564
29,0,0,0.2536231884057971
30,0,0,0.2536231884057971
31,0,0,0.2536231884057971
32,0,0,0.2898550724637681
33,0,0,0.2898550724637681
34,0,0,0.2898550724637681
35,0,0,0.2898550724637681
36,0,0,0.2898550724637681
37,0,0,0.2962962962962963
38,0,0,0.2962962962962963
39,0,0,0.293040293040293
40,0,0,0.2962962962962963
41,0,0,0.2962962962962963
42,0,0,0.2962962962962963
43,0,0,0.2898550724637681
44,0,0,0.2898550724637681
45,0,0,0.2898550724637681
46,0,0,0.2898550724637681
47,0,0,0.2898550724637681
48,0,0,0.3333333333333333
49,0,0,0.3333333333333333
50,0,0,0.3296703296703296
51,0,0,0.3296703296703296
52,0,0,0.3260869565217391
53,0,0,0.3260869565217391
54,0,0,0.3272727272727272
55,0,0,0.3272727272727272
56,0,0,0.3260869565217391
57,0,0,0.3260869565217391
58,0,0,0.3333333333333333
59,0,0,0.3260869565217391
60,0,0,0.3260869565217391
61,0,0,0.3260869565217391
62,0,0,0.3260869565217391
63,0,0,0.3623188405797101
64,0,0,0.3623188405797101
65,0,0,0.3623188405797101
66,0,0,0.3623188405797101
67,0,0,0.3623188405797101
68,0,0,0.3623188405797101
69,0,0,0.3623188405797101
70,0,0,0.3663003663003663
71,0,0,0.3623188405797101
72,0,0,0.3623188405797101
73,0,0,0.3636363636363636
74,0,0,0.3623188405797101
75,0,0,0.3623188405797101
76,0,0,0.3623188405797101
77,0,0,0.3623188405797101
78,0,0,0.3623188405797101
79,0,0,0.3985507246376811
80,0,0,0.4074074074074074
81,0,0,0.4074074074074074
82,0,0,0.4029304029304029
83,0,0,0.4029304029304029
84,0,0,0.4074074074074074
85,0,0,0.3985507246376811
86,0,0,0.3985507246376811
87,0,0,0.3985507246376811
88,0,0,0.3985507246376811
89,0,0,0.3985507246376811
90,0,0,0.3985507246376811
91,0,0,0.3985507246376811
92,0,0,0.3985507246376811
93,0,0,0.3985507246376811
94,0,0,0.4347826086956521
95,0,0,0.4347826086956521
96,0,0,0.4347826086956521
97,0,0,0.4347826086956521
98,0,0,0.4347826086956521
99,0,0,0.4347826086956521
100,0,0,0.4347826086956521
101,0,0,0.4444444444444444
102,0,0,0.4347826086956521
103,0,0,0.4347826086956521
104,0,0,0.4347826086956521
105,0,0,0.4347826086956521
106,0,0,0.4347826086956521
107,0,0,0.4444444444444444
108,0,0,0.4444444444444444
109,0,0,0.4814814814814814
110,0,0,0.4761904761904761
111,0,0,0.4710144927536231
112,0,0,0.4814814814814814
113,0,0,0.4814814814814814
114,0,0,0.4814814814814814
115,0,0,0.4710144927536231
116,0,0,0.4710144927536231
117,0,0,0.4710144927536231
118,0,0,0.4814814814814814
119,0,0,0.4710144927536231
120,0,0,0.4710144927536231
121,0,0,0.4814814814814814
122,0,0,0.4814814814814814
123,0,0,0.4710144927536231
124,0,0,0.4710144927536231
125,0,0,0.5072463768115942
126,0,0,0.5072463768115942
127,0,0,0.5185185185185185
128,0,0,0.5185185185185185
129,0,0,0.5185185185185185
130,0,0,0.5185185185185185
131,0,0,0.5185185185185185
132,0,0,0.5072463768115942
133,0,0,0.5128205128205128
134,0,0,0.5128205128205128
135,0,0,0.5128205128205128
136,0,0,0.5128205128205128
137,0,0,0.5072463768115942
138,0,0,0.5072463768115942
139,0,0,0.5072463768115942
140,0,0,0.5434782608695652
141,0,0,0.5434782608695652
142,0,0,0.5494505494505495
143,0,0,0.5434782608695652
144,0,0,0.5494505494505495
145,0,0,0.5494505494505495
146,0,0,0.5434782608695652
147,0,0,0.5434782608695652
148,0,0,0.5434782608695652
149,0,0,0.5434782608695652
150,0,0,0.5434782608695652
151,0,0,0.5434782608695652
152,0,0,0.5434782608695652
153,0,0,0.5494505494505495
154,0,0,0.5555555555555556
155,0,0,0.5555555555555556
156,0,0,0.5925925925925926
157,0,0,0.5797101449275363
158,0,0,0.5818181818181818
159,0,0,0.5797101449275363
160,0,0,0.5797101449275363
161,0,0,0.5797101449275363
162,0,0,0.5797101449275363
163,0,0,0.5797101449275363
164,0,0,0.5925925925925926
165,0,0,0.5925925925925926
166,0,0,0.5925925925925926
167,0,0,0.5797101449275363
168,0,0,0.5797101449275363
169,0,0,0.5797101449275363
170,0,0,0.5925925925925926
171,0,0,0.6181818181818182
172,0,0,0.6296296296296297
173,0,0,0.6296296296296297
174,0,0,0.6296296296296297
175,0,0,0.6296296296296297
176,0,0,0.6181818181818182
177,0,0,0.6159420289855072
178,0,0,0.6181818181818182
179,0,0,0.6181818181818182
180,0,0,0.6181818181818182
181,0,0,0.6181818181818182
182,0,0,0.6159420289855072
183,0,0,0.6159420289855072
184,0,0,0.6296296296296297
185,0,0,0.6296296296296297
186,0,0,0.6296296296296297
187,0,0,0.6666666666666666
188,0,0,0.6666666666666666
189,0,0,0.6666666666666666
190,0,0,0.6545454545454545
191,0,0,0.6666666666666666
192,0,0,0.6666666666666666
193,0,0,0.6521739130434783
194,0,0,0.6521739130434783
195,0,0,0.6666666666666666
196,0,0,0.6521739130434783
197,0,0,0.6521739130434783
198,0,0,0.6545454545454545
199,0,0,0.6545454545454545
200,0,0,0.6666666666666666
201,0,0,0.6593406593406593
202,0,0,0.6909090909090909
203,0,0,0.6909090909090909
204,0,0,0.6909090909090909
205,0,0,0.6959706959706959
206,0,0,0.6909090909090909
207,0,0,0.6909090909090909
208,0,0,0.6959706959706959
209,0,0,0.7037037037037037
210,0,0,0.6909090909090909
211,0,0,0.6909090909090909
212,0,0,0.7037037037037037
213,0,0,0.7037037037037037
214,0,0,0.7037037037037037
215,0,0,0.7037037037037037
216,0,0,0.7037037037037037
217,0,0,0.7037037037037037
218,0,0,0.7407407407407407
219,0,0,0.7326007326007326
220,0,0,0.7272727272727273
221,0,0,0.7272727272727273
222,0,0,0.7272727272727273
223,0,0,0.7246376811594203
224,0,0,0.7246376811594203
225,0,0,0.7326007326007326
226,0,0,0.7326007326007326
227,0,0,0.7407407407407407
228,0,0,0.7407407407407407
229,0,0,0.7407407407407407
230,0,0,0.7272727272727273
231,0,0,0.7326007326007326
232,0,0,0.7407407407407407
233,0,0,0.7777777777777778
234,0,0,0.7777777777777778
235,0,0,0.7777777777777778
236,0,0,0.7777777777777778
237,0,0,0.7777777777777778
238,0,0,0.7777777777777778
239,0,0,0.7777777777777778
240,0,0,0.7777777777777778
241,0,0,0.7692307692307693
242,0,0,0.7777777777777778
243,0,0,0.7777777777777778
244,0,0,0.7777777777777778
245,0,0,0.7777777777777778
246,0,0,0.7777777777777778
247,0,0,0.7777777777777778
248,0,0,0.7777777777777778
249,0,0,0.8148148148148148
250,0,0,0.8148148148148148
251,0,0,0.8148148148148148
252,0,0,0.8148148148148148
253,0,0,0.8
254,0,0,0.7971014492753623
255,0,0,0.8058608058608059
256,0,0,0.8058608058608059
257,0,0,0.8058608058608059
258,0,0,0.8058608058608059
259,0,0,0.8058608058608059
260,0,0,0.8148148148148148
261,0,0,0.8
262,0,0,0.8058608058608059
263,0,0,0.8148148148148148
264,0,0,0.8518518518518519
265,0,0,0.8518518518518519
266,0,0,0.8518518518518519
267,0,0,0.8424908424908425
268,0,0,0.8424908424908425
269,0,0,0.8363636363636363
270,0,0,0.8424908424908425
271,0,0,0.8424908424908425
272,0,0,0.8424908424908425
273,0,0,0.8518518518518519
274,0,0,0.8518518518518519
275,0,0,0.8424908424908425
276,0,0,0.8363636363636363
277,0,0,0.8518518518518519
278,0,0,0.8333333333333334
279,0,0,0.8424908424908425
280,0,0,0.8791208791208791
281,0,0,0.8695652173913043
282,0,0,0.8888888888888888
283,0,0,0.8695652173913043
284,0,0,0.8888888888888888
285,0,0,0.8888888888888888
286,0,0,0.8888888888888888
287,0,0,0.8888888888888888
288,0,0,0.8888888888888888
289,0,0,0.8888888888888888
290,0,0,0.8695652173913043
291,0,0,0.8727272727272727
292,0,0,0.8695652173913043
293,0,0,0.8888888888888888
294,0,0,0.8791208791208791
295,0,0,0.9057971014492754
296,0,0,0.9057971014492754
297,0,0,0.925925925925926
298,0,0,0.925925925925926
299,0,0,0.925925925925926
300,0,0,0.925925925925926
301,0,0,0.9090909090909092
302,0,0,0.925925925925926
303,0,0,0.925925925925926
304,0,0,0.925925925925926
305,0,0,0.925925925925926
306,0,0,0.925925925925926
307,0,0,0.925925925925926
308,0,0,0.925925925925926
309,0,0,0.925925925925926
310,0,0,0.9157509157509156
311,0,0,0.9629629629629628
312,0,0,0.9629629629629628
313,0,0,0.9420289855072465
314,0,0,0.9629629629629628
315,0,0,0.9629629629629628
316,0,0,0.9420289855072465
317,0,0,0.9454545454545454
318,0,0,0.9629629629629628
319,0,0,0.9629629629629628
320,0,0,0.9629629629629628
321,0,0,0.9629629629629628
322,0,0,0.9420289855072465
323,0,0,0.9420289855072465
324,0,0,0.9629629629629628
325,0,0,0.9629629629629628
326,0,0,0.9782608695652174
327,0,0,0.9782608695652174
328,0,0,1.0
329,0,0,1.0
330,0,0,1.0
331,0,0,0.989010989010989
332,0,0,0.9782608695652174
333,0,0,0.9782608695652174
334,0,0,1.0
335,0,0,1.0
336,0,0,1.0
337,0,0,1.0
338,0,0,1.0
339,0,0,0.989010989010989
340,0,0,0.989010989010989
341,0,0,1.0
342,0,0,1.037037037037037
343,0,0,1.0256410256410255
344,0,0,1.018181818181818
345,0,0,1.0144927536231885
346,0,0,1.0144927536231885
347,0,0,1.0144927536231885
348,0,0,1.0144927536231885
349,0,0,1.0144927536231885
350,0,0,1.0256410256410255
351,0,0,1.037037037037037
352,0,0,1.037037037037037
353,0,0,1.037037037037037
354,0,0,1.037037037037037
355,0,0,1.037037037037037
356,0,0,1.0256410256410255
357,0,0,1.0545454545454545
